0.000401,0.001392,0.005240,0.008414,
0.000412,0.001375,0.005466,0.008398,
0.000423,0.001420,0.005395,0.008458,
0.000414,0.001424,0.005477,0.008467,
0.000421,0.001442,0.005484,0.008461,
0.000412,0.001428,0.005488,0.008483,
0.000404,0.001407,0.005457,0.008473,
0.000436,0.001448,0.005429,0.008490,
0.000433,0.001444,0.005457,0.008478,
0.000431,0.001430,0.005484,0.008482,
