0.008081,0.049719,0.348690,0.806388,
0.004182,0.039898,0.353511,0.799446,
0.004750,0.042091,0.365492,0.815230,
0.004508,0.040091,0.354175,0.809419,
0.004705,0.042140,0.354782,0.809128,
0.004360,0.040379,0.355110,0.813425,
0.004382,0.042578,0.356279,0.816169,
0.004384,0.040979,0.355835,0.865163,
0.004338,0.040371,0.359103,0.819076,
0.004746,0.042867,0.352695,0.816524,
