0.000788,0.004993,0.035022,0.057914,
0.000735,0.004941,0.035109,0.058295,
0.000734,0.004815,0.035291,0.057112,
0.000733,0.004793,0.035276,0.057874,
0.000739,0.004864,0.035478,0.057083,
0.000750,0.005013,0.035944,0.057605,
0.000736,0.004853,0.036010,0.057871,
0.000786,0.004874,0.035061,0.057753,
0.000742,0.004889,0.036218,0.057179,
0.000736,0.004765,0.035644,0.058416,
