0.033515,0.246410,0.622345,1.111982,
0.036774,0.251805,0.591773,1.100458,
0.038334,0.246966,0.591608,1.104704,
0.029293,0.251718,0.585817,1.109518,
0.028528,0.247638,0.590601,1.106036,
0.039054,0.248974,0.587970,1.109974,
0.029891,0.250168,0.594730,1.101683,
0.040967,0.244895,0.583969,1.109727,
0.029499,0.249598,0.597590,1.112477,
0.036193,0.245088,0.587299,1.107131,
