0.575452,4.885488,10.955876,20.192423,
0.556257,4.762636,11.050362,20.270328,
0.567884,4.793808,11.050561,20.512469,
0.581283,4.875185,11.161125,20.830904,
0.589948,4.915539,11.339165,20.901737,
0.591986,5.118697,11.453218,21.161985,
0.609322,5.058751,11.514494,21.376491,
0.607475,5.098748,11.533484,21.394336,
0.602197,5.145795,11.608173,21.485856,
0.602768,5.075873,11.611319,21.518802,
