0.606769,5.428964,12.192685,23.073534,
0.600644,5.359860,12.171214,23.006382,
0.586781,5.319866,12.217795,23.015505,
0.585920,5.358693,12.189683,23.149080,
0.590554,5.365067,12.243786,23.580259,
0.592502,5.339224,12.130696,23.706413,
0.587275,5.365501,12.185183,23.215543,
0.586946,5.352637,12.197612,22.947483,
0.592462,5.357235,12.192129,22.873589,
0.588160,5.332669,12.185137,23.106552,
