0.000034,1,0.000041,43,0.000045,188,0.000210,768,0.001497,3088,
0.000021,1,0.000025,43,0.000045,188,0.000208,768,0.001561,3088,
0.000033,1,0.000025,43,0.000047,188,0.000362,768,0.001516,3088,
0.000038,1,0.000023,43,0.000079,188,0.000210,768,0.001494,3088,
0.000038,1,0.000026,43,0.000047,188,0.000212,768,0.001533,3088,
0.000036,1,0.000022,43,0.000047,188,0.000209,768,0.001794,3088,
0.000036,1,0.000023,43,0.000092,188,0.000211,768,0.001524,3088,
0.000020,1,0.000039,43,0.000080,188,0.000209,768,0.002023,3088,
0.000021,1,0.000026,43,0.000046,188,0.000208,768,0.001502,3088,
0.000021,1,0.000025,43,0.000047,188,0.000211,768,0.001498,3088,
