0.000029,1,0.000023,43,0.000048,188,0.000212,768,0.001510,3088,
0.000020,1,0.000043,43,0.000076,188,0.000210,768,0.002648,3088,
0.000028,1,0.000052,43,0.000078,188,0.000362,768,0.001503,3088,
0.000022,1,0.000028,43,0.000048,188,0.000210,768,0.002670,3088,
0.000032,1,0.000025,43,0.000047,188,0.000211,768,0.001846,3088,
0.000030,1,0.000024,43,0.000047,188,0.000207,768,0.001508,3088,
0.000036,1,0.000022,43,0.000082,188,0.000219,768,0.001508,3088,
0.000033,1,0.000040,43,0.000099,188,0.000209,768,0.001533,3088,
0.000036,1,0.000024,43,0.000076,188,0.000206,768,0.001520,3088,
0.000030,1,0.000024,43,0.000054,188,0.000212,768,0.001509,3088,
