0.000031,1,0.000045,43,0.000045,188,0.000404,768,0.001500,3088,
0.000022,1,0.000026,43,0.000045,188,0.000209,768,0.001497,3088,
0.000045,1,0.000025,43,0.000046,188,0.000210,768,0.002165,3088,
0.000022,1,0.000040,43,0.000079,188,0.000232,768,0.002601,3088,
0.000031,1,0.000043,43,0.000079,188,0.000368,768,0.002158,3088,
0.000034,1,0.000022,43,0.000051,188,0.000209,768,0.001496,3088,
0.000018,1,0.000025,43,0.000046,188,0.000434,768,0.001505,3088,
0.000019,1,0.000029,43,0.000122,188,0.000354,768,0.002230,3088,
0.000034,1,0.000025,43,0.000072,188,0.000210,768,0.001527,3088,
0.000020,1,0.000024,43,0.000080,188,0.000209,768,0.001607,3088,
