0.000200,1,0.001177,43,0.004622,188,0.011441,768,0.048033,3088,
0.000096,1,0.000997,43,0.003088,188,0.011697,768,0.045731,3088,
0.000107,1,0.000709,43,0.003460,188,0.011861,768,0.047062,3088,
0.000100,1,0.001954,43,0.003239,188,0.011655,768,0.051031,3088,
0.000098,1,0.000979,43,0.003245,188,0.011683,768,0.046164,3088,
0.000097,1,0.001034,43,0.003330,188,0.011575,768,0.045449,3088,
0.000109,1,0.000844,43,0.002990,188,0.011906,768,0.047156,3088,
0.000099,1,0.000982,43,0.003048,188,0.011869,768,0.046364,3088,
0.000098,1,0.000979,43,0.003162,188,0.011589,768,0.048171,3088,
0.000099,1,0.000937,43,0.003193,188,0.011695,768,0.050349,3088,
