0.000152,1,0.000690,43,0.002741,188,0.010022,768,0.058553,3088,
0.000168,1,0.000936,43,0.003610,188,0.014160,768,0.049677,3088,
0.000167,1,0.000914,43,0.003561,188,0.011583,768,0.051552,3088,
0.000117,1,0.000671,43,0.002241,188,0.009927,768,0.053556,3088,
0.000157,1,0.001047,43,0.003512,188,0.012431,768,0.039757,3088,
0.000208,1,0.000849,43,0.003333,188,0.014008,768,0.052893,3088,
0.000123,1,0.000953,43,0.003576,188,0.013320,768,0.038566,3088,
0.000204,1,0.000970,43,0.003324,188,0.013015,768,0.044456,3088,
0.000138,1,0.000978,43,0.003579,188,0.013039,768,0.055584,3088,
0.000184,1,0.000961,43,0.003730,188,0.017612,768,0.047759,3088,
