0.000062,1,0.000527,43,0.004289,188,0.044889,768,0.177369,3088,0.772154,12373,2.902240,49520,11.575980,198122,46.827577,792553,191.752709,3170329,805.383367,12681552,
0.000062,1,0.000546,43,0.003899,188,0.040477,768,0.176438,3088,0.724513,12373,2.955974,49520,11.592818,198122,46.831440,792553,191.845562,3170329,806.209361,12681552,
0.000064,1,0.000569,43,0.003923,188,0.040662,768,0.178210,3088,0.720975,12373,2.891143,49520,11.558870,198122,46.813418,792553,
