0.057340,0.421828,1.032974,1.972572,4.121252,6.318701,10.867857,17.191523,20.751487,55.672283,82.780130,
0.053553,0.421326,1.040339,1.925413,4.279866,6.337393,10.757192,17.498742,20.746036,55.752425,77.218383,
0.054402,0.422954,1.029706,1.912832,4.196982,6.352132,10.800002,17.239477,20.862391,55.563393,82.889080,
0.053060,0.421456,1.033205,1.920381,4.288198,6.286141,10.921649,17.685203,21.083014,55.582441,83.014822,
0.054724,0.418839,1.035799,1.915194,4.132908,6.334686,10.850366,17.425188,21.052372,59.737458,77.126917,
0.053814,0.423735,1.034739,1.929085,4.249313,6.328078,10.802723,17.369641,20.736906,55.578160,77.136896,
0.053639,0.422748,1.038604,1.908990,4.294295,6.387496,10.717162,17.180229,20.670619,55.664761,77.457835,
0.054554,0.419359,1.051987,1.914044,4.207812,6.389191,10.809564,17.404389,21.070643,59.552612,83.038221,
0.053377,0.423072,1.033103,1.917879,4.193695,6.296051,10.920333,17.039887,20.810530,55.690155,77.317260,
0.054463,0.420840,1.039761,1.921889,4.258504,6.387440,10.772963,17.638741,20.788351,59.577655,77.178062,
