0.142883,0.937304,1.955681,4.013819,8.598646,12.937069,23.456893,37.977448,44.904538,113.584319,155.953322,
0.114340,0.938432,1.949681,3.954876,8.617575,12.910836,23.102127,37.004914,44.346391,113.093826,155.272513,
0.114874,0.937607,1.986390,4.027750,8.598092,12.829730,23.065268,37.069435,45.039509,113.421167,154.757246,
0.116663,0.936432,1.956405,3.940133,8.580420,12.779237,22.934710,36.907485,44.335402,114.089688,154.712553,
0.113018,0.936932,1.983432,4.066651,8.485874,12.693817,23.047116,37.201805,44.683713,112.890893,156.446812,
0.113790,0.934070,1.966048,4.022643,8.528582,12.753514,22.823153,37.060443,44.776701,112.934601,155.839142,
0.112991,0.934524,1.982106,4.038601,8.539518,12.765910,22.881748,37.229776,44.355932,113.784824,156.785578,
0.112506,0.937765,1.971578,4.073984,8.579278,12.810362,22.939394,37.088274,43.872953,114.384439,156.677848,
0.119704,0.937172,1.999769,3.959064,8.413451,12.872109,23.157196,37.308659,44.602693,112.739876,157.815659,
0.112580,0.932607,1.974987,3.936809,8.402467,12.781593,22.945673,37.253893,44.281990,112.175704,155.767373,
