0.181035,1.173273,2.552364,4.773088,9.269180,14.096651,20.347031,31.201070,41.504054,53.713406,73.898362,
0.147546,1.168220,2.551739,4.763669,9.267185,14.090058,20.344127,31.210432,41.521774,53.735491,73.911408,
0.148237,1.172540,2.551174,4.754078,9.273301,14.098872,20.347328,31.210924,41.505360,53.737159,73.975112,
0.148655,1.169684,2.553179,4.746713,9.270839,14.086024,20.336390,31.198849,41.507401,53.734291,73.838942,
0.148589,1.171335,2.552702,4.752574,9.284210,14.086728,20.352335,31.190336,41.499869,53.737991,73.825687,
0.148574,1.172120,2.550529,4.747389,9.268107,14.081667,20.346028,31.191349,41.512251,53.725021,73.858391,
0.147181,1.172154,2.548053,4.751476,9.265774,14.084948,20.341373,31.198638,41.504511,53.733313,73.857230,
0.150548,1.170870,2.562726,4.753219,9.261126,14.094686,20.342005,31.202912,41.510491,53.734571,73.815929,
0.148224,1.171663,2.554035,4.748863,9.270156,14.085933,20.344006,31.208172,41.479575,53.729644,73.823089,
0.148683,1.168531,2.553620,4.750396,9.263067,14.081614,20.336284,31.201077,41.478673,53.774550,73.827624,
