0.070468,0.556167,1.231133,2.285695,5.131766,8.067668,17.359463,27.352348,26.854104,80.638193,112.224682,
0.071402,0.557447,1.232976,2.292009,5.154284,8.089093,17.904819,28.118433,26.796929,81.250175,112.176573,
0.072579,0.556989,1.231363,2.277598,5.285775,7.868242,17.915862,28.802061,26.730251,81.017171,112.695124,
0.074175,0.560730,1.255629,2.293727,5.246468,7.718197,17.709494,28.309172,26.780574,81.118137,112.104613,
0.069490,0.557571,1.232897,2.281673,5.222631,7.938327,18.030827,28.213270,26.796585,80.887345,112.490749,
0.069689,0.556801,1.246745,2.281381,5.160533,7.930964,18.057396,27.430967,26.551267,81.286291,112.787999,
0.071278,0.556509,1.235139,2.288171,5.136066,7.706314,17.828768,27.837090,26.789332,80.474649,112.475307,
0.083000,0.661590,1.281013,2.277238,5.242172,7.916261,17.757241,27.606714,26.929217,81.375327,112.482070,
0.072791,0.559997,1.230232,2.293652,5.200545,7.790185,17.593197,27.691141,26.737750,81.068814,112.387317,
0.069978,0.559453,1.226345,2.284729,5.174903,7.903119,17.586275,28.089299,26.727307,81.474404,112.046622,
