0.038605,0.294039,0.616842,1.139345,2.201835,3.337465,4.814497,7.344222,9.776462,12.633028,17.405805,
0.039175,0.285957,0.625307,1.130422,2.208043,3.359743,4.790650,7.395626,9.781657,12.711449,17.396410,
0.041228,0.285621,0.611897,1.137074,2.202339,3.336784,4.830947,7.316587,9.773214,12.711089,17.317085,
0.038050,0.284730,0.629010,1.128821,2.202763,3.348637,4.810793,7.343343,9.861930,12.705903,17.357429,
0.038334,0.280690,0.632787,1.157741,2.201571,3.371657,4.797752,7.372095,9.812893,12.712483,17.427528,
0.040982,0.283652,0.609541,1.126672,2.202109,3.369266,4.812392,7.334804,9.763538,12.959650,17.455564,
0.043414,0.287261,0.619122,1.142234,2.201698,3.348067,4.820904,7.353226,9.802794,12.652937,17.331420,
0.038291,0.288336,0.614844,1.153531,2.199922,3.329187,4.814761,7.414340,9.764437,12.616388,17.478501,
0.039328,0.296622,0.629054,1.135613,2.228242,3.343840,4.849837,7.459573,9.790008,12.689566,17.325359,
0.042281,0.292578,0.628387,1.141889,2.198701,3.346172,4.838608,7.378058,9.741602,12.752940,17.350972,
