0.037121,0.256391,0.552607,1.024523,1.968834,2.961083,4.293046,6.527018,8.619872,11.187703,15.370832,
0.035593,0.254832,0.542409,1.025467,1.964301,2.976753,4.295941,6.499164,8.652832,11.203199,15.297770,
0.035586,0.260271,0.551044,1.009585,2.004863,2.981547,4.279376,6.522859,8.634989,11.316425,15.411474,
0.034951,0.259609,0.552043,1.002793,1.957868,2.966179,4.308109,6.508903,8.731632,11.336542,15.553023,
0.036156,0.252930,0.605523,1.006798,1.993545,2.962835,4.285417,6.573168,8.775400,11.341431,15.537498,
0.036558,0.258797,0.552015,1.009653,1.950724,2.965986,4.266831,6.628862,8.703545,11.392871,15.523132,
0.035310,0.252434,0.542723,1.001319,1.978912,2.963268,4.259244,6.597783,8.724835,11.388438,15.594458,
0.035246,0.252173,0.541307,1.018470,1.949528,2.979034,4.299989,6.659959,8.716526,11.304471,15.544786,
0.036705,0.251967,0.556844,1.022614,1.966164,2.981244,4.271749,6.585627,8.772447,11.409380,15.493634,
0.036130,0.259028,0.554072,1.003912,1.965187,2.956816,4.302898,6.578246,8.710880,11.398969,15.516876,
