0.044314,0.348498,0.865792,1.574126,5.094269,5.298136,11.265127,18.519835,18.523103,52.769928,73.209797,
0.042860,0.346455,0.847871,1.606107,5.111847,5.326584,11.097291,18.178174,17.927368,52.720043,72.959163,
0.041885,0.348405,0.841461,1.595127,5.024938,5.315016,10.807638,18.520427,18.449837,52.696224,77.142904,
0.042705,0.342398,0.842991,1.614250,5.017036,5.308845,11.434928,18.228318,18.399112,55.317944,73.073537,
0.042883,0.349376,0.856273,1.589854,5.147226,5.316451,10.698649,18.367654,18.541875,55.237458,77.100294,
0.042325,0.351001,0.844362,1.592469,5.072775,5.340685,10.805433,18.601126,18.276656,52.668863,77.550609,
0.042471,0.346959,0.854531,1.602654,5.132719,5.311597,11.076103,18.207787,18.656241,52.757277,73.075268,
0.044170,0.347944,0.858125,1.588091,5.197818,5.302615,11.199551,18.214520,18.779923,57.056595,73.458005,
0.042253,0.343322,0.833153,1.557615,4.929354,5.289519,11.361832,18.449248,18.797226,52.676130,81.369569,
0.041733,0.346041,0.836769,1.639675,5.484853,5.349922,12.937442,20.623636,20.661263,57.270859,77.360129,
