0.050673,0.379279,0.878578,1.604192,3.775909,5.552255,10.121816,16.210840,18.743734,56.029227,74.505113,
0.047939,0.367313,0.871803,1.655480,3.724849,5.595320,9.922647,16.248811,18.721247,56.044239,78.027563,
0.047678,0.370122,0.867789,1.627655,3.614477,5.608390,9.950418,16.581138,18.649400,55.864535,78.201554,
0.051254,0.369602,0.865670,1.639161,3.698466,5.595668,10.101486,16.970306,18.584149,56.348067,78.131707,
0.048086,0.370773,0.874207,1.654799,3.670446,5.567909,10.138240,16.526876,18.310886,53.562108,74.367305,
0.047527,0.367573,0.879910,1.647057,3.761113,5.624581,10.030368,16.770963,18.729625,53.588456,74.300826,
0.053273,0.366980,0.867907,1.663493,3.756793,5.575741,10.067831,17.072479,18.858241,55.962618,74.688335,
0.048211,0.370699,0.863304,1.640085,3.689506,5.604931,9.958784,16.750104,18.728273,55.924665,78.251057,
0.047821,0.366629,0.868400,1.647472,3.742077,5.635562,9.932675,16.837930,18.566418,56.214901,78.067024,
0.047243,0.368215,0.870390,1.635314,3.666848,5.599892,10.138957,16.900461,18.522729,55.774907,77.814023,
