0.179857,1.186625,2.589611,4.810335,9.385992,14.274963,20.606795,31.686166,42.052677,54.376181,74.918707,
0.151028,1.188196,2.607392,4.815926,9.396413,14.278408,20.609372,31.607603,42.014495,54.397201,74.781794,
0.150676,1.187321,2.587878,4.813420,9.404222,14.268897,20.591194,31.589932,42.023984,54.362817,74.741380,
0.151006,1.184951,2.583242,4.810344,9.381641,14.273583,20.594518,31.587149,42.020492,54.377447,74.787324,
0.149865,1.184208,2.584910,4.813117,9.396914,14.266532,20.602824,31.587604,42.014800,54.348883,74.785884,
0.150347,1.188548,2.587877,4.811752,9.384256,14.261491,20.593627,31.603352,42.008329,54.371941,74.779706,
0.149758,1.186701,2.584104,4.814295,9.380866,14.259759,20.603680,31.642489,42.030877,54.375292,74.790783,
0.150223,1.185493,2.586979,4.813258,9.383607,14.262025,20.594422,31.586668,42.003264,54.361014,74.778993,
0.150700,1.187489,2.587352,4.822545,9.380643,14.261350,20.595560,31.599143,42.015774,54.352599,74.776011,
0.150133,1.188528,2.586030,4.812347,9.383517,14.276719,20.590781,31.595521,42.015586,54.374729,74.746352,
