0.142950,0.937559,1.994899,3.941458,8.737657,12.997427,23.520359,38.156792,45.629497,116.957720,160.471606,
0.119106,0.936419,1.982254,3.811831,8.560618,13.096673,23.333982,37.302933,45.023408,115.792093,161.092212,
0.116589,0.935336,1.997742,4.074757,8.678643,12.996198,23.230632,38.064371,45.019302,116.127336,160.196550,
0.115687,0.930829,1.991255,4.003924,8.590174,13.012522,22.919652,37.764559,44.964173,116.167054,158.449467,
0.115016,0.932974,1.967583,3.903703,8.648112,13.304869,23.214202,37.308122,45.400685,115.469273,159.046924,
0.115247,0.934423,1.977464,3.898679,8.577074,12.936454,23.068059,37.005251,44.850612,115.315853,158.779506,
0.115395,0.935755,1.981285,4.107569,8.686314,12.642280,23.081871,37.252818,45.055372,115.635982,160.114331,
0.113802,0.936007,1.966174,3.947301,8.620464,12.971737,23.040702,37.051585,45.118009,116.350900,160.536247,
0.115243,0.937073,1.978391,4.004182,8.617762,12.974908,23.313422,37.442755,45.202903,115.805192,160.010762,
0.114267,0.938928,1.996126,4.058051,8.711596,12.968629,23.245998,37.299350,45.185634,114.757867,158.026114,
