0.109543,0.820485,1.425128,2.645842,9.285079,8.631720,18.927880,33.290649,29.994141,157.501617,218.130826,
0.079288,0.824668,1.440441,2.640218,9.582576,8.629456,19.176503,33.298526,30.642724,157.980249,218.161413,
0.079855,0.828725,1.440595,2.640256,9.365374,8.604473,18.190969,33.470084,30.346916,157.556397,218.581153,
0.078859,0.828670,1.446681,2.638421,9.488938,8.644076,18.973125,33.603853,30.347557,158.300321,218.243203,
0.079852,0.825631,1.447114,2.644882,9.423509,8.756359,18.786564,33.151095,30.340302,158.060060,218.126552,
0.080091,0.828518,1.442841,2.645925,9.412255,8.552497,19.085261,33.124220,30.087542,158.146881,218.308046,
0.079023,0.825557,1.441107,2.636585,9.404667,8.632204,18.009996,33.758783,30.243760,158.052122,216.982754,
0.079833,0.826336,1.442127,2.639762,9.630978,8.604869,18.654577,33.347250,30.081453,157.922978,217.039707,
0.079605,0.829318,1.442585,2.640579,9.434551,8.635002,18.450510,33.823722,29.953787,158.075712,218.061195,
0.079895,0.824836,1.445348,2.640912,9.480345,8.625212,19.003725,33.702951,29.997942,158.001511,216.954291,
