0.131090,1.069526,2.371723,4.450836,9.643310,13.501904,25.987805,41.589199,51.253176,126.741313,174.718881,
0.145662,1.085466,2.409581,4.542265,9.699387,13.665541,26.505649,41.987316,51.509007,127.227373,175.057084,
0.140791,1.084045,2.413472,4.561554,9.791629,13.599390,26.296336,42.047574,51.564851,127.866676,177.137606,
0.141898,1.084776,2.408748,4.504884,9.730003,13.599623,26.565935,42.388507,51.719680,126.957161,175.692511,
0.144817,1.085269,2.412818,4.511954,9.721948,13.663956,26.500832,42.357522,51.700842,128.475851,175.070652,
0.144487,1.084992,2.409434,4.501802,9.860300,13.594876,26.547575,42.448001,51.484644,127.258640,174.959414,
0.144880,1.084797,2.410452,4.523478,9.850133,13.639568,26.271104,42.219263,51.693200,127.835641,176.083386,
0.141927,1.084703,2.414789,4.505211,9.684453,13.647949,26.337803,42.271432,51.490888,127.606185,178.234574,
0.141520,1.085723,2.408465,4.527408,9.660184,13.749537,26.166989,41.940907,51.468790,127.992425,176.055373,
0.142083,1.084671,2.410986,4.509345,9.859384,13.610995,26.385561,42.045206,51.543270,127.529229,175.540751,
