0.613067,5.174629,12.752562,31.727197,68.380781,99.519956,158.831960,248.582536,332.752496,434.867397,598.297666,
0.604572,5.195726,12.821307,31.590876,68.281455,99.159230,159.163975,248.427768,332.689768,434.957894,599.558710,
0.606699,5.172355,12.589973,31.820274,68.119763,99.488754,159.076365,248.246663,333.208565,435.554044,602.513407,
0.601300,5.193238,12.765757,31.626280,68.374537,99.468208,158.860035,248.572814,332.217668,435.283044,598.332131,
0.604463,5.215612,12.675222,31.676466,68.618142,99.577732,158.869019,248.412052,333.297563,434.947130,599.259489,
0.606750,5.182094,12.740762,31.815887,68.128595,99.693048,158.729481,248.108542,332.992310,435.970272,598.847663,
0.605780,5.149644,12.778283,31.777756,68.643208,98.888511,159.130595,248.600834,333.856110,434.143635,602.344717,
0.611639,5.211213,12.897293,31.673451,68.011865,99.201475,158.922649,248.366790,333.285520,433.495998,597.271809,
0.600708,5.285051,12.601128,31.646797,68.176643,99.483856,158.881874,248.384216,333.163096,435.490931,598.763256,
0.603993,5.230153,12.824727,31.643937,68.600084,99.964999,159.778203,247.974771,333.042966,435.261131,597.896410,




















