0.994730,10.819200,25.793374,54.510557,119.079558,201.704788,297.126026,457.420944,628.048873,835.952549,1211.181325,
0.997617,10.887643,25.542237,54.291973,118.534655,194.081868,290.606949,455.988959,627.101223,835.162290,1204.596681,
0.984168,11.356338,26.458842,55.959288,119.668065,191.148586,284.584042,457.626348,629.686970,837.388710,1203.798196,
1.000816,11.280360,27.262873,55.341603,120.054567,193.021568,286.284525,457.455418,626.637337,837.172692,1205.557281,
0.991639,11.053738,26.313839,56.019369,118.841223,192.614881,282.926378,456.663099,625.538398,837.472554,1203.683396,
0.996214,11.262116,27.317233,55.057127,118.178193,193.118945,284.193899,456.343970,625.053158,836.732052,1204.541939,
1.019134,11.262253,27.170453,55.659626,119.562469,193.626364,285.944973,457.048085,629.490880,837.665035,1200.273471,
1.014785,11.305253,26.724409,55.253003,118.946033,193.056427,283.082696,455.609432,626.280744,836.208789,1208.009240,
1.005980,11.232851,27.306665,55.823072,119.870673,192.672974,285.051581,459.387394,627.801045,833.112926,1204.186663,
1.004209,11.181726,27.092451,55.859849,119.364972,192.958076,283.225975,457.947467,627.519832,835.604156,1205.301405,
