0.224139,5.204644,13.055897,27.453086,56.781783,88.402873,134.076062,213.648325,292.597613,385.796571,540.909765,
0.222348,5.934881,12.514935,27.577158,56.758185,88.590859,134.621622,215.342230,292.217326,385.975449,537.858911,
0.222466,5.871278,13.071729,27.152118,56.891368,88.328110,133.346800,214.010642,289.262464,386.439340,541.564824,
0.223185,5.914927,12.990177,27.444348,56.476461,88.823927,136.006324,215.155396,291.685059,385.172519,541.305176,
0.217672,5.916118,13.019281,27.465067,57.583509,88.608659,134.519847,213.313448,289.434221,387.111878,540.998394,
0.218560,5.807782,13.587593,27.470440,57.224681,88.166556,132.851379,213.338818,292.963404,386.255350,538.936718,
0.217741,5.857571,13.458517,27.038854,56.258186,88.713936,135.130993,215.126606,291.245296,386.747086,539.680596,
0.219052,5.855247,13.262913,27.504667,56.697068,88.868930,134.446864,212.968407,290.471454,386.727046,542.915683,
0.216818,5.395601,13.198175,27.319644,56.709439,88.672029,134.902979,214.827227,290.887731,386.529462,542.072464,
0.229060,5.782412,13.128999,27.227705,57.396921,88.373978,134.788387,212.926192,290.246728,384.608275,541.044674,










