0.000284,1,0.028997,43,0.237409,188,1.093212,768,4.343433,3088,
0.000289,1,0.027606,43,0.238114,188,1.083852,768,4.354783,3088,
0.000272,1,0.028205,43,0.241913,188,1.113222,768,4.382590,3088,
0.000285,1,0.027318,43,0.236217,188,1.104495,768,4.436007,3088,
0.000281,1,0.028404,43,0.244107,188,1.099424,768,4.446178,3088,
0.000288,1,0.028860,43,0.242360,188,1.104815,768,4.697291,3088,
0.000251,1,0.032055,43,0.243496,188,1.091479,768,4.459958,3088,
0.000280,1,0.028470,43,0.240050,188,1.150830,768,4.455952,3088,
0.000277,1,0.028775,43,0.241081,188,1.112713,768,4.375333,3088,
0.000339,1,0.027279,43,0.231154,188,1.079228,768,4.361014,3088,
