0.000056,1,0.000340,43,0.001358,188,0.005200,768,0.022341,3088,
0.000017,1,0.000374,43,0.001318,188,0.005160,768,0.024100,3088,
0.000019,1,0.000407,43,0.001296,188,0.005384,768,0.022154,3088,
0.000019,1,0.000302,43,0.001678,188,0.005254,768,0.022361,3088,
0.000019,1,0.000343,43,0.001336,188,0.005594,768,0.022515,3088,
0.000016,1,0.000342,43,0.001456,188,0.005417,768,0.021960,3088,
0.000018,1,0.000318,43,0.001430,188,0.005429,768,0.021539,3088,
0.000017,1,0.000347,43,0.001756,188,0.005287,768,0.022286,3088,
0.000018,1,0.000328,43,0.001410,188,0.005477,768,0.022079,3088,
0.000016,1,0.000294,43,0.001260,188,0.005377,768,0.021568,3088,
