0.000411,1,0.020547,43,0.094331,188,0.385136,768,1.529135,3088,
0.000405,1,0.020787,43,0.092718,188,0.378971,768,1.518910,3088,
0.000485,1,0.021362,43,0.093874,188,0.392997,768,1.552025,3088,
0.000271,1,0.022566,43,0.092672,188,0.395102,768,1.517626,3088,
0.000303,1,0.021074,43,0.094401,188,0.376892,768,1.515243,3088,
0.000284,1,0.021799,43,0.092202,188,0.379729,768,1.522780,3088,
0.000376,1,0.022920,43,0.093347,188,0.380777,768,1.512140,3088,
0.000276,1,0.021381,43,0.093727,188,0.376593,768,1.529621,3088,
0.000284,1,0.021903,43,0.093358,188,0.392542,768,1.557801,3088,
0.000420,1,0.028653,43,0.095827,188,0.378346,768,1.537912,3088,
