0.000031,1,0.000544,43,0.008026,188,0.042895,768,0.183627,3088,
0.000026,1,0.000524,43,0.008884,188,0.045397,768,0.186532,3088,
0.000017,1,0.000467,43,0.007744,188,0.044449,768,0.189251,3088,
0.000018,1,0.000452,43,0.007111,188,0.042214,768,0.180266,3088,
0.000022,1,0.000473,43,0.007531,188,0.042722,768,0.193991,3088,
0.000016,1,0.000528,43,0.008713,188,0.046600,768,0.189453,3088,
0.000018,1,0.000548,43,0.009807,188,0.044850,768,0.182589,3088,
0.000016,1,0.000562,43,0.007270,188,0.041809,768,0.184164,3088,
0.000019,1,0.000542,43,0.007273,188,0.044098,768,0.190439,3088,
0.000018,1,0.000492,43,0.007285,188,0.045338,768,0.195411,3088,
