0.006052,0.047800,0.396437,0.869075,
0.006014,0.045491,0.394258,0.881974,
0.006015,0.046818,0.397020,0.874144,
0.006201,0.046457,0.392766,0.876327,
0.006608,0.046234,0.399130,0.860404,
0.005986,0.049101,0.393354,0.875466,
0.005715,0.044370,0.394766,0.901201,
0.005672,0.046603,0.469900,0.914581,
0.006191,0.047478,0.397867,0.894240,
0.006305,0.046598,0.401412,0.865272,
